Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2852,909250200.0,70.0,RL,69.0,4899,Pave,,Reg,HLS,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6.0,8.0,1920.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,BLQ,305.0,Unf,0.0,450.0,755.0,GasA,Ex,Y,SBrkr,755.0,755.0,0.0,1510.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1920.0,Unf,1.0,216.0,TA,TA,Y,0.0,0.0,164.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,149000
283,908225320.0,50.0,RL,52.0,8741,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6.0,4.0,1945.0,1950.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94.0,Unf,0.0,641.0,735.0,GasA,TA,Y,FuseA,798.0,689.0,0.0,1487.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1949.0,Unf,1.0,220.0,TA,TA,Y,0.0,140.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2010.0,WD ,Normal,113000
2058,905104240.0,190.0,RL,70.0,8425,Pave,,Reg,Lvl,AllPub,FR3,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5.0,6.0,1971.0,1990.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,748.0,Unf,0.0,20.0,768.0,GasA,Gd,Y,SBrkr,868.0,0.0,0.0,868.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,,Detchd,1989.0,Unf,2.0,576.0,TA,TA,Y,138.0,0.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,5.0,2007.0,WD ,Normal,119900
291,909177100.0,90.0,RH,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,4.0,6.0,1967.0,1967.0,Flat,Tar&Grv,Plywood,CBlock,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,862.0,1788.0,0.0,2650.0,0.0,0.0,3.0,0.0,6.0,2.0,TA,10.0,Min2,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,Shed,500.0,2.0,2010.0,WD ,Normal,160000
2165,907420050.0,20.0,RL,64.0,8334,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1330.0,1330.0,GasA,Ex,Y,SBrkr,1330.0,0.0,0.0,1330.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,0.0,23.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,New,Partial,167840
2305,923425030.0,20.0,RL,62.0,10447,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,6.0,1984.0,1984.0,Gable,CompShg,Plywood,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,348.0,864.0,GasA,TA,Y,SBrkr,887.0,0.0,0.0,887.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1984.0,RFn,1.0,288.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2007.0,WD ,Normal,124500
1803,528480180.0,20.0,FV,84.0,10440,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2000.0,Gable,CompShg,CemntBd,CmentBd,,0.0,Ex,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1574.0,1574.0,GasA,Ex,Y,SBrkr,1584.0,0.0,0.0,1584.0,0.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2007.0,Fin,2.0,594.0,TA,TA,Y,0.0,256.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,New,Partial,261329
2472,531367010.0,20.0,RL,91.0,11024,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1400.0,1400.0,GasA,Ex,Y,SBrkr,1400.0,0.0,0.0,1400.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,2005.0,RFn,2.0,612.0,TA,TA,Y,144.0,55.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,New,Partial,186800
2334,527212040.0,60.0,RL,82.0,12438,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1234.0,1234.0,GasA,Ex,Y,SBrkr,1264.0,1312.0,0.0,2576.0,0.0,0.0,2.0,1.0,4.0,1.0,Ex,10.0,Typ,1.0,Gd,BuiltIn,2006.0,Fin,3.0,666.0,TA,TA,Y,324.0,100.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,New,Partial,"$361,919"
2416,528221010.0,20.0,RL,102.0,11660,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1326.0,1326.0,GasA,Ex,Y,SBrkr,1326.0,0.0,0.0,1326.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,2006.0,Fin,2.0,427.0,TA,TA,Y,100.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,New,Partial,174190
242,905453080.0,20.0,RL,44.0,0,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7.0,5.0,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,Ex,Y,SBrkr,1508.0,0.0,0.0,1508.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2010.0,Con,Partial,308030
1432,907126030.0,20.0,RL,65.0,9750,Pave,,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5.0,7.0,1994.0,1994.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,722.0,Unf,0.0,268.0,990.0,GasA,Ex,Y,SBrkr,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1997.0,Unf,2.0,528.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,WD ,Normal,155000
2,526350040.0,20.0,RH,80.0,11622,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5.0,6.0,1961.0,1961.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,468.0,LwQ,144.0,270.0,882.0,GasA,TA,Y,SBrkr,896.0,0.0,0.0,896.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Attchd,1961.0,Unf,1.0,730.0,TA,TA,Y,140.0,0.0,0.0,0.0,120.0,0.0,,MnPrv,,0.0,6.0,2010.0,WD ,Normal,105000
1874,534178010.0,20.0,RL,80.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1963.0,1963.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,BLQ,617.0,Rec,264.0,171.0,1052.0,GasA,TA,Y,SBrkr,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1963.0,Fin,1.0,311.0,TA,TA,Y,0.0,133.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2007.0,COD,Normal,127000
274,908102060.0,30.0,RL,67.0,8777,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3.0,6.0,1945.0,2007.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,TA,N,SBrkr,640.0,0.0,0.0,640.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Min1,0.0,,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,ConLD,Normal,84900
1072,528181010.0,120.0,RL,135.0,12304,Pave,,IR3,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,Stone,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1347.0,1367.0,GasA,Ex,Y,SBrkr,1367.0,0.0,0.0,1367.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,0.0,33.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD ,Normal,192000
2495,532378070.0,20.0,RL,,13526,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,6.0,1965.0,1965.0,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,LwQ,375.0,0.0,935.0,GasA,TA,Y,SBrkr,935.0,0.0,0.0,935.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,180.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,11.0,2006.0,WD ,Normal,137000
970,923201100.0,20.0,RL,75.0,12518,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,7.0,1968.0,1968.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,TA,TA,CBlock,TA,TA,No,ALQ,532.0,Unf,0.0,476.0,1008.0,GasA,Gd,Y,SBrkr,1008.0,0.0,0.0,1008.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,1968.0,Unf,1.0,384.0,TA,TA,Y,144.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2009.0,WD ,Normal,139500
1514,909100170.0,30.0,RL,67.0,5604,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1925.0,1950.0,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,CBlock,TA,TA,No,Rec,468.0,Unf,0.0,396.0,864.0,GasA,TA,N,FuseA,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,96.0,0.0,0.0,0.0,,,,0.0,4.0,2008.0,WD ,Normal,98000
1082,528228405.0,120.0,RM,,3940,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,0.0,306.0,1393.0,GasA,Ex,Y,SBrkr,1576.0,0.0,0.0,1576.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2004.0,RFn,3.0,668.0,TA,TA,Y,143.0,20.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD ,Normal,219990
2238,910202030.0,30.0,RM,46.0,3672,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5.0,7.0,1922.0,1950.0,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Detchd,1922.0,Unf,1.0,100.0,Fa,Fa,N,0.0,0.0,96.0,0.0,0.0,0.0,,,,0.0,9.0,2007.0,WD ,Normal,75200
2157,907290140.0,120.0,RM,36.0,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,189.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,0.0,,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2007.0,WD ,Normal,131500
243,905475510.0,20.0,RL,,11200 sqft,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,3.0,1964.0,1964.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1250.0,1250.0,GasA,Ex,Y,SBrkr,1298.0,0.0,0.0,1298.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1964.0,Unf,2.0,504.0,TA,Fa,N,0.0,144.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,COD,Normal,114000
1135,531375050.0,20.0,RL,63.0,13072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,TA,TA,PConc,Gd,Gd,No,GLQ,80.0,Unf,0.0,1095.0,1175.0,GasA,Ex,Y,SBrkr,1175.0,0.0,0.0,1175.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,90.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD ,Normal,146000
1128,528480160.0,60.0,FV,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,6.0,2007.0,2007.0,Gable,CompShg,CemntBd,CmentBd,,,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,SBrkr,822.0,843.0,0.0,1665.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,,Attchd,2007.0,RFn,2.0,562.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD ,Normal,205950
1216,534426040.0,20.0,RL,72.0,10007,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1959.0,2006.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,Ex,Y,SBrkr,1053.0,0.0,0.0,1053.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,Typ,0.0,,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,8.0,2008.0,WD ,Normal,145500
1778,528429090.0,20.0,RL,84.0,11670,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1905.0,1905.0,GasA,Ex,Y,SBrkr,1905.0,0.0,0.0,1905.0,0.0,0.0,2.0,0.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,788.0,TA,TA,Y,0.0,191.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2007.0,WD ,Normal,320000
301,909475140.0,20.0,RL,100.0,15602,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7.0,8.0,1959.0,1997.0,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1247.0,Unf,0.0,254.0,1501.0,GasA,TA,Y,SBrkr,1801.0,0.0,0.0,1801.0,1.0,0.0,2.0,0.0,1.0,1.0,TA,6.0,Typ,2.0,TA,Attchd,1959.0,Fin,2.0,484.0,TA,TA,Y,0.0,54.0,0.0,0.0,161.0,0.0,,GdWo,,0.0,3.0,2010.0,WD ,Normal,289000
2071,905228020.0,20.0,RL,,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4.0,7.0,1945.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Fa,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,N,FuseA,998.0,0.0,0.0,998.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Min2,0.0,,2Types,1952.0,Unf,2.0,460.0,Fa,TA,Y,0.0,0.0,140.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,WD ,Normal,89500
208,903476030.0,190.0,RM,76.0,7630,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5.0,9.0,1900.0,1996.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,360.0,360.0,GasA,Gd,Y,SBrkr,1032.0,780.0,0.0,1812.0,0.0,0.0,2.0,0.0,4.0,2.0,Gd,8.0,Typ,1.0,Po,Detchd,1999.0,Unf,2.0,672.0,TA,TA,N,344.0,0.0,40.0,0.0,0.0,0.0,,MnPrv,,0.0,5.0,2010.0,WD ,Normal,140000
1931,535301060.0,20.0,RL,60.0,11556,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,9.0,1953.0,2006.0,Gable,CompShg,VinylSd,MetalSd,,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,408.0,Unf,0.0,456.0,864.0,GasA,Gd,Y,SBrkr,1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,Ex,6.0,Typ,0.0,,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,63.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,WD ,Normal,142000
386,527366030.0,60.0,FV,,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,RRNn,Norm,1Fam,2Story,8.0,5.0,2000.0,2001.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1058.0,1058.0,GasA,Ex,Y,SBrkr,1058.0,816.0,0.0,1874.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2000.0,Fin,2.0,588.0,TA,TA,Y,0.0,134.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2009.0,WD ,Normal,220000
174,902110090.0,20.0,RM,69.0,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5.0,7.0,1957.0,1957.0,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274.0,Rec,1073.0,0.0,1347.0,GasA,Gd,Y,SBrkr,1347.0,0.0,0.0,1347.0,1.0,1.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Detchd,1957.0,Unf,2.0,551.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,WD ,Normal,143000
1437,907181120.0,60.0,RL,68.0,8998,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,527.0,Unf,0.0,255.0,782.0,GasA,Ex,Y,SBrkr,782.0,870.0,0.0,1652.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,2000.0,RFn,2.0,532.0,TA,TA,Y,0.0,70.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD ,Normal,207500
1036,527402130.0,20.0,RL,68.0,10295,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,6.0,1969.0,1969.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,TA,Mn,Rec,252.0,Unf,0.0,684.0,936.0,GasA,TA,Y,SBrkr,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Attchd,1969.0,Unf,1.0,288.0,TA,TA,Y,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2008.0,COD,Normal,111900
428,528108040.0,60.0,RL,95.0,12350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,986.0,Unf,0.0,379.0,1365.0,GasA,Ex,Y,SBrkr,1365.0,1325.0,0.0,2690.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2009.0,RFn,3.0,864.0,TA,TA,Y,0.0,197.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,New,Partial,398800
1559,911226030.0,70.0,C (all),60.0,9000,Grvl,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,4.0,6.0,1920.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,Stone,Fa,Fa,Mn,Unf,0.0,Unf,0.0,592.0,592.0,GasA,Ex,Y,SBrkr,432.0,432.0,0.0,864.0,0.0,0.0,1.0,1.0,3.0,1.0,Fa,5.0,Min2,0.0,,Detchd,1920.0,Unf,1.0,216.0,Fa,Fa,N,0.0,30.0,160.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD ,Normal,65000
1575,916382120.0,20.0,RL,71.0,9520,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,338.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1513.0,Unf,0.0,125.0,1638.0,GasA,Ex,Y,SBrkr,1646.0,0.0,0.0,1646.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2008.0,RFn,3.0,800.0,TA,TA,Y,192.0,44.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2008.0,New,Partial,293077
2683,903234030.0,30.0,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6.0,6.0,1925.0,1980.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,Gd,Y,SBrkr,1103.0,0.0,0.0,1103.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Detchd,1976.0,Unf,2.0,440.0,TA,TA,Y,166.0,120.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,7.0,2006.0,WD ,Normal,110500
404,527451110.0,160.0,RM,24.0,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5.0,6.0,1970.0,1970.0,Gable,CompShg,HdBoard,HdBoard,,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765.0,Unf,0.0,0.0,765.0,GasA,TA,Y,SBrkr,765.0,600.0,0.0,1365.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Min1,0.0,,Attchd,1970.0,Unf,2.0,440.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD ,Normal,125000
1228,534479150.0,20.0,RL,63.0,7584,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5.0,5.0,1953.0,1953.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,LwQ,531.0,Unf,0.0,505.0,1036.0,GasA,Ex,Y,SBrkr,1036.0,0.0,0.0,1036.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1953.0,RFn,1.0,312.0,TA,TA,Y,120.0,24.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,6.0,2008.0,WD ,Normal,112900
